,FullClassPath,Project_x,SpeculativeGenerality,BaseClassKnowsDerivedClass,MessageChains,LongParameterList,SpaghettiCode,BaseClassShouldBeAbstract,LongMethod,ClassDataShouldBePrivate,TraditionBreaker,ManyFieldAttributesButNotComplex,RefusedParentBequest,SwissArmyKnife,Blob,AntiSingleton,ComplexClass,LargeClass,FunctionalDecomposition,LazyClass,classname2,Fullpathname,Project_y,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label
711,net.sourceforge.ganttproject.filter.GanttXMLFileFilter,ganttproject-2.8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,GanttXMLFileFilter,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/filter/GanttXMLFileFilter.java,ganttproject-2.8.11,GanttXMLFileFilter,29,0,0,0,0,False,False,6,True,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
712,net.sourceforge.ganttproject.gui.DialogAligner,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DialogAligner,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/DialogAligner.java,ganttproject-2.8.11,DialogAligner,71,0,3,0,0,False,False,2,True,False,3,6,5,8,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
713,net.sourceforge.ganttproject.gui.EditableList,ganttproject-2.8.11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,EditableList,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/EditableList.java,ganttproject-2.8.11,EditableList,367,11,18,3,8,False,False,2,False,False,19,12,11,37,0.0,True,False,False,True,False,public,0,0,0,True,Information Holder
714,net.sourceforge.ganttproject.gui.FileChooserPageBase,ganttproject-2.8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,FileChooserPageBase,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/FileChooserPageBase.java,ganttproject-2.8.11,FileChooserPageBase,432,15,16,5,6,False,False,4,False,False,20,10,39,55,0.0,True,False,False,True,False,public,0,0,0,True,Interfacer
715,net.sourceforge.ganttproject.gui.GPColorChooser,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GPColorChooser,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/GPColorChooser.java,ganttproject-2.8.11,GPColorChooser,151,4,6,2,3,False,False,4,True,False,0,2,23,9,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
716,net.sourceforge.ganttproject.gui.GanttDialogInfo,ganttproject-2.8.11,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,GanttDialogInfo,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/GanttDialogInfo.java,ganttproject-2.8.11,GanttDialogInfo,151,11,0,0,0,False,False,3,False,False,3,0,12,13,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
717,net.sourceforge.ganttproject.gui.GanttDialogPerson,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GanttDialogPerson,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/GanttDialogPerson.java,ganttproject-2.8.11,GanttDialogPerson,256,14,8,1,1,False,False,3,False,False,6,2,25,40,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
718,net.sourceforge.ganttproject.gui.GanttDialogProperties,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GanttDialogProperties,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/GanttDialogProperties.java,ganttproject-2.8.11,GanttDialogProperties,75,3,1,0,0,False,False,3,False,False,2,2,10,8,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
719,net.sourceforge.ganttproject.gui.GanttLookAndFeels,ganttproject-2.8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GanttLookAndFeels,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/GanttLookAndFeels.java,ganttproject-2.8.11,GanttLookAndFeels,81,3,6,0,5,False,False,4,False,False,4,3,5,10,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
720,net.sourceforge.ganttproject.gui.GanttTabbedPane,ganttproject-2.8.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GanttTabbedPane,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/GanttTabbedPane.java,ganttproject-2.8.11,GanttTabbedPane,56,1,4,0,1,False,False,3,False,False,0,12,5,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
721,net.sourceforge.ganttproject.gui.GanttTaskPropertiesBean,ganttproject-2.8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,GanttTaskPropertiesBean,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/GanttTaskPropertiesBean.java,ganttproject-2.8.11,GanttTaskPropertiesBean,638,47,28,2,10,False,False,4,False,False,28,7,36,109,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
722,net.sourceforge.ganttproject.gui.ListAndFieldsPanel,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ListAndFieldsPanel,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/ListAndFieldsPanel.java,ganttproject-2.8.11,ListAndFieldsPanel,72,3,1,0,1,False,False,4,False,False,1,0,7,4,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
723,net.sourceforge.ganttproject.gui.NotificationManagerImpl,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NotificationManagerImpl,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/NotificationManagerImpl.java,ganttproject-2.8.11,NotificationManagerImpl,156,2,6,1,1,False,False,3,False,False,7,4,9,16,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
724,net.sourceforge.ganttproject.gui.ProjectOpenDiagnosticImpl,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ProjectOpenDiagnosticImpl,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/ProjectOpenDiagnosticImpl.java,ganttproject-2.8.11,ProjectOpenDiagnosticImpl,182,6,6,0,0,False,False,4,False,False,6,6,18,22,0.0,True,False,False,True,False,default,0,0,0,False,Interfacer
725,net.sourceforge.ganttproject.gui.ProjectOpenDiagnosticUiFx,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ProjectOpenDiagnosticUiFx,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/ProjectOpenDiagnosticUiFx.java,ganttproject-2.8.11,ProjectOpenDiagnosticUiFx,119,0,2,1,0,False,False,5,False,False,1,3,22,14,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
726,net.sourceforge.ganttproject.gui.ProjectOpenStrategy,ganttproject-2.8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ProjectOpenStrategy,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/ProjectOpenStrategy.java,ganttproject-2.8.11,ProjectOpenStrategy,307,11,5,0,1,False,False,3,False,False,11,2,28,52,0.0,True,False,False,True,False,default,0,0,0,False,Interfacer
727,net.sourceforge.ganttproject.gui.ProjectUIFacadeImpl,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ProjectUIFacadeImpl,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/ProjectUIFacadeImpl.java,ganttproject-2.8.11,ProjectUIFacadeImpl,290,5,17,0,3,False,False,5,False,False,17,18,24,39,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
728,net.sourceforge.ganttproject.gui.TestGanttRolloverButton,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,TestGanttRolloverButton,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/TestGanttRolloverButton.java,ganttproject-2.8.11,TestGanttRolloverButton,211,7,7,5,1,False,False,4,False,False,13,5,6,8,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
729,net.sourceforge.ganttproject.gui.TextFieldAndFileChooserComponent,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TextFieldAndFileChooserComponent,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/TextFieldAndFileChooserComponent.java,ganttproject-2.8.11,TextFieldAndFileChooserComponent,300,9,4,2,1,False,False,6,False,False,11,2,24,30,0.0,True,False,False,True,False,public,0,0,0,True,Interfacer
730,net.sourceforge.ganttproject.gui.UIConfiguration,ganttproject-2.8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,UIConfiguration,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/UIConfiguration.java,ganttproject-2.8.11,UIConfiguration,237,16,28,12,14,False,False,3,False,False,0,12,10,2,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
731,net.sourceforge.ganttproject.gui.UIUtil,ganttproject-2.8.11,0,0,0,1,0,0,2,1,0,0,0,0,0,1,2,0,0,0,UIUtil,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/UIUtil.java,ganttproject-2.8.11,UIUtil,710,10,38,8,6,False,False,3,False,False,29,65,56,89,0.0,True,False,False,True,False,public,0,0,0,True,Interfacer
732,net.sourceforge.ganttproject.gui.about.AboutDialog2,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,AboutDialog2,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/about/AboutDialog2.java,ganttproject-2.8.11,AboutDialog2,144,1,8,0,0,False,False,2,False,False,1,6,24,14,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
733,net.sourceforge.ganttproject.gui.options.CSVSettingsPanel,ganttproject-2.8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CSVSettingsPanel,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/options/CSVSettingsPanel.java,ganttproject-2.8.11,CSVSettingsPanel,239,3,10,0,4,False,False,5,False,False,11,3,20,19,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
734,net.sourceforge.ganttproject.gui.options.GPOptionChoicePanel,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GPOptionChoicePanel,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/options/GPOptionChoicePanel.java,ganttproject-2.8.11,GPOptionChoicePanel,128,6,5,2,2,False,False,5,False,False,1,10,14,2,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
735,net.sourceforge.ganttproject.gui.options.InterfaceOptionPageProvider,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,InterfaceOptionPageProvider,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/options/InterfaceOptionPageProvider.java,ganttproject-2.8.11,InterfaceOptionPageProvider,169,2,6,0,2,False,False,4,True,False,12,3,27,23,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
736,net.sourceforge.ganttproject.gui.options.OptionsPageBuilder,ganttproject-2.8.11,0,0,0,0,4,0,0,1,0,0,0,0,0,1,2,0,0,0,OptionsPageBuilder,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/options/OptionsPageBuilder.java,ganttproject-2.8.11,OptionsPageBuilder,830,7,30,3,3,False,False,3,True,False,31,41,54,116,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
737,net.sourceforge.ganttproject.gui.options.WeekendsSettingsPanel,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,WeekendsSettingsPanel,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/options/WeekendsSettingsPanel.java,ganttproject-2.8.11,WeekendsSettingsPanel,95,3,2,0,0,False,False,3,False,False,3,1,10,11,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
738,net.sourceforge.ganttproject.gui.options.model.CustomPropertyDefaultValueAdapter,ganttproject-2.8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CustomPropertyDefaultValueAdapter,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/options/model/CustomPropertyDefaultValueAdapter.java,ganttproject-2.8.11,CustomPropertyDefaultValueAdapter,155,0,1,0,0,False,False,5,True,False,6,2,10,22,0.0,True,False,False,True,False,public,0,0,0,True,Service Provider
739,net.sourceforge.ganttproject.gui.projectwizard.RoleSetPage,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,RoleSetPage,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/projectwizard/RoleSetPage.java,ganttproject-2.8.11,RoleSetPage,153,2,3,1,2,False,False,3,False,False,3,1,15,13,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
740,net.sourceforge.ganttproject.gui.projectwizard.WeekendConfigurationPage,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,WeekendConfigurationPage,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/projectwizard/WeekendConfigurationPage.java,ganttproject-2.8.11,WeekendConfigurationPage,308,7,9,1,2,False,False,3,False,False,13,9,35,42,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
741,net.sourceforge.ganttproject.gui.tableView.ColumnManagerPanel,ganttproject-2.8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ColumnManagerPanel,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/tableView/ColumnManagerPanel.java,ganttproject-2.8.11,ColumnManagerPanel,475,10,7,2,1,False,False,3,False,False,17,6,38,58,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
742,net.sourceforge.ganttproject.gui.taskproperties.CustomColumnsPanel,ganttproject-2.8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CustomColumnsPanel,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/taskproperties/CustomColumnsPanel.java,ganttproject-2.8.11,CustomColumnsPanel,166,8,2,0,1,False,False,3,False,False,6,0,17,17,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
743,net.sourceforge.ganttproject.gui.taskproperties.DependencyTableModel,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,DependencyTableModel,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/taskproperties/DependencyTableModel.java,ganttproject-2.8.11,DependencyTableModel,255,5,11,1,5,False,False,3,False,False,9,13,18,33,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
744,net.sourceforge.ganttproject.gui.taskproperties.ResourcesTableModel,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ResourcesTableModel,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/taskproperties/ResourcesTableModel.java,ganttproject-2.8.11,ResourcesTableModel,230,3,13,1,6,False,False,3,False,False,11,14,11,27,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
745,net.sourceforge.ganttproject.gui.taskproperties.TaskAllocationsPanel,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TaskAllocationsPanel,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/taskproperties/TaskAllocationsPanel.java,ganttproject-2.8.11,TaskAllocationsPanel,157,8,4,0,2,False,False,3,False,False,3,0,15,33,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
746,net.sourceforge.ganttproject.gui.taskproperties.TaskDependenciesPanel,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TaskDependenciesPanel,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/taskproperties/TaskDependenciesPanel.java,ganttproject-2.8.11,TaskDependenciesPanel,175,5,7,1,4,False,False,3,False,False,5,3,17,31,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
747,net.sourceforge.ganttproject.gui.taskproperties.TaskScheduleDatesPanel,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,TaskScheduleDatesPanel,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/gui/taskproperties/TaskScheduleDatesPanel.java,ganttproject-2.8.11,TaskScheduleDatesPanel,322,15,16,4,4,False,False,4,False,False,10,19,26,38,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
748,net.sourceforge.ganttproject.importer.ImporterFromGanttFile,ganttproject-2.8.11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ImporterFromGanttFile,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/importer/ImporterFromGanttFile.java,ganttproject-2.8.11,ImporterFromGanttFile,253,3,8,1,3,False,False,4,False,False,1,14,26,33,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
749,net.sourceforge.ganttproject.io.CSVOptions,ganttproject-2.8.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CSVOptions,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/io/CSVOptions.java,ganttproject-2.8.11,CSVOptions,109,7,7,0,4,False,False,4,False,False,1,3,13,8,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
750,net.sourceforge.ganttproject.io.CalendarSaver,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CalendarSaver,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/io/CalendarSaver.java,ganttproject-2.8.11,CalendarSaver,96,2,2,0,1,False,False,2,True,False,3,3,13,13,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
751,net.sourceforge.ganttproject.io.GanttChartViewSaver,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GanttChartViewSaver,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/io/GanttChartViewSaver.java,ganttproject-2.8.11,GanttChartViewSaver,58,0,1,0,0,False,False,4,True,False,2,2,6,8,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
752,net.sourceforge.ganttproject.io.GanttXMLOpen,ganttproject-2.8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,GanttXMLOpen,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/io/GanttXMLOpen.java,ganttproject-2.8.11,GanttXMLOpen,266,12,8,0,3,False,False,5,False,False,11,5,23,12,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
753,net.sourceforge.ganttproject.io.GanttXMLSaver,ganttproject-2.8.11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GanttXMLSaver,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/io/GanttXMLSaver.java,ganttproject-2.8.11,GanttXMLSaver,182,4,11,0,2,False,False,5,True,False,7,9,21,30,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
754,net.sourceforge.ganttproject.io.ResourceSaver,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ResourceSaver,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/io/ResourceSaver.java,ganttproject-2.8.11,ResourceSaver,111,0,4,0,0,False,False,2,True,False,3,9,11,29,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
755,net.sourceforge.ganttproject.io.TaskSaver,ganttproject-2.8.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TaskSaver,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/io/TaskSaver.java,ganttproject-2.8.11,TaskSaver,204,0,6,0,0,False,False,2,True,False,17,20,21,55,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
756,net.sourceforge.ganttproject.language.CharSetMap,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,CharSetMap,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/language/CharSetMap.java,ganttproject-2.8.11,CharSetMap,501,10,13,2,4,False,False,3,False,False,19,19,9,32,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
757,net.sourceforge.ganttproject.language.GanttLanguage,ganttproject-2.8.11,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,GanttLanguage,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/language/GanttLanguage.java,ganttproject-2.8.11,GanttLanguage,408,14,33,2,19,False,False,2,False,False,13,23,27,31,0.0,True,False,False,True,False,public,0,0,0,False,Structurer
758,net.sourceforge.ganttproject.parser.AllocationTagHandler,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,AllocationTagHandler,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/parser/AllocationTagHandler.java,ganttproject-2.8.11,AllocationTagHandler,177,4,7,0,2,False,False,3,True,False,11,3,15,15,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
759,net.sourceforge.ganttproject.parser.CustomPropertiesTagHandler,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,CustomPropertiesTagHandler,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/parser/CustomPropertiesTagHandler.java,ganttproject-2.8.11,CustomPropertiesTagHandler,149,3,4,0,0,False,False,4,True,False,5,2,13,13,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
760,net.sourceforge.ganttproject.parser.DependencyTagHandler,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DependencyTagHandler,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/parser/DependencyTagHandler.java,ganttproject-2.8.11,DependencyTagHandler,170,4,8,0,4,False,False,3,True,False,6,3,12,5,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
761,net.sourceforge.ganttproject.parser.HolidayTagHandler,ganttproject-2.8.11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,HolidayTagHandler,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/parser/HolidayTagHandler.java,ganttproject-2.8.11,HolidayTagHandler,163,5,5,0,0,False,False,3,True,False,8,8,15,7,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
762,net.sourceforge.ganttproject.parser.ResourceTagHandler,ganttproject-2.8.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ResourceTagHandler,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/parser/ResourceTagHandler.java,ganttproject-2.8.11,ResourceTagHandler,216,6,10,0,1,False,False,3,True,False,14,12,18,19,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
763,net.sourceforge.ganttproject.parser.TaskDisplayColumnsTagHandler,ganttproject-2.8.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TaskDisplayColumnsTagHandler,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/parser/TaskDisplayColumnsTagHandler.java,ganttproject-2.8.11,TaskDisplayColumnsTagHandler,117,6,7,1,0,False,False,5,True,False,3,8,5,4,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
764,net.sourceforge.ganttproject.parser.TaskTagHandler,ganttproject-2.8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TaskTagHandler,ganttproject-v2.8.11/ganttproject/src/net/sourceforge/ganttproject/parser/TaskTagHandler.java,ganttproject-2.8.11,TaskTagHandler,215,4,6,0,1,False,False,3,True,False,20,5,18,21,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
